Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
510,5.725806452,5.716738197,5.841880342,0,6.762135922,5.893162393,5.690763052,0.01910828,4.425806452,0,5.108303249,0.006535948,3.177242888,3.016771488,6.85520362,0.026143791,6.326359833,4.096153846,5.34965035,0,5.013377926,1.545792079,2.782352941,0.012578616,6.164658635,3.893229167,5.942965779,0.006451613,4.289189189,7.989690722,6.914529915,-0.038251366,5.475862069,6.645021645,8.202970297,0.013071895,5.774566474,3.511764706,5.285714286,0.013071895,2.783216783,1.115942029,3.231651376,0,4.392361111,3.251308901,0.643243243,0.013071895
525,5.669354839,5.91416309,6.012820513,0.006493506,7.009708738,6.085470085,5.891566265,0.012738854,4.525806452,0.006369427,5.252707581,0.045751634,3.242888403,3.064989518,7.031674208,0.026143791,6.489539749,4.186813187,5.472027972,0,5.127090301,1.550742574,2.839215686,0.012578616,6.313253012,3.981770833,6.079847909,0,4.348648649,8.231958763,7.072649573,-0.054644809,5.565517241,6.805194805,8.376237624,0.006535948,6.190751445,3.888235294,5.513227513,0.006535948,2.820512821,1.323671498,3.300458716,0,4.506944444,3.361256545,0.659459459,-0.013071895
540,5.665322581,6.103004292,6.175213675,0,7.247572816,6.226495726,6.036144578,0.01910828,4.619354839,0,5.397111913,0.019607843,3.280087527,3.109014675,7.185520362,0.039215686,6.627615063,4.271978022,5.590909091,0,5.234113712,1.560643564,2.88627451,0.012578616,6.457831325,4.067708333,6.212927757,0.006451613,4.397297297,8.458762887,7.217948718,-0.06557377,5.644827586,6.956709957,8.53960396,0.013071895,6.589595376,4.270588235,5.798941799,0.013071895,2.876456876,1.483091787,3.373853211,-0.006493506,4.649305556,3.387434555,0.848648649,-0.013071895
555,5.669354839,6.270386266,6.320512821,0,7.45631068,6.376068376,6.152610442,0.025477707,4.7,0.006369427,5.530685921,0.045751634,3.312910284,3.142557652,7.334841629,0.026143791,6.774058577,4.354395604,5.702797203,0,5.337792642,1.563118812,2.92745098,0.018867925,6.586345382,4.140625,6.338403042,0,4.440540541,8.654639175,7.346153846,-0.071038251,5.731034483,7.090909091,8.688118812,0.013071895,6.953757225,4.629411765,6.084656085,0.006535948,2.925407925,1.763285024,3.435779817,0,4.777777778,3.42408377,0.967567568,-0.013071895
570,5.717741935,6.412017167,6.461538462,0,7.621359223,6.504273504,6.265060241,0.025477707,4.783870968,0,5.653429603,0.052287582,3.341356674,3.184486373,7.488687783,0.032679739,6.907949791,4.423076923,5.804195804,-0.006493506,5.424749164,1.580445545,2.960784314,0.018867925,6.718875502,4.205729167,6.456273764,0.012903226,4.475675676,8.835051546,7.47008547,-0.076502732,5.810344828,7.225108225,8.826732673,0.013071895,7.312138728,5.088235294,6.391534392,0.006535948,3.03030303,2.019323671,3.5,-0.006493506,4.895833333,3.455497382,1.216216216,0
585,6.532258065,6.549356223,6.572649573,0,7.781553398,6.606837607,6.337349398,0.025477707,4.874193548,0.006369427,5.772563177,0.045751634,3.36761488,3.201257862,7.601809955,0.032679739,7.041841004,4.478021978,5.895104895,-0.006493506,5.511705686,1.58539604,2.974509804,0.018867925,6.827309237,4.247395833,6.562737643,0.006451613,4.513513514,9,7.585470085,-0.087431694,5.875862069,7.346320346,8.955445545,0.019607843,7.670520231,5.452941176,6.735449735,0.006535948,3.083916084,2.285024155,3.53440367,-0.006493506,5.03125,3.403141361,1.324324324,0.111111111
600,6.830645161,6.660944206,6.700854701,0,7.912621359,6.735042735,6.409638554,0.025477707,4.970967742,0.006369427,5.891696751,0.045751634,3.404814004,3.230607966,7.7239819,0.039215686,7.171548117,4.519230769,5.968531469,0,5.602006689,1.587871287,3.003921569,0.018867925,6.9437751,4.294270833,6.66539924,0.006451613,4.537837838,9.159793814,7.688034188,-0.098360656,5.934482759,7.458874459,9.084158416,0.013071895,8.005780347,5.894117647,7.010582011,0.006535948,3.426573427,2.565217391,3.573394495,-0.006493506,5.145833333,3.35078534,1.432432432,-0.006535948
615,7.02016129,6.74248927,6.803418803,0,8.058252427,6.829059829,6.481927711,0.025477707,5.064516129,0.006369427,5.981949458,0.019607843,3.435448578,3.253668763,7.841628959,0.039215686,7.29707113,4.563186813,6.034965035,0,5.678929766,1.597772277,3.015686275,0.018867925,7.0562249,4.330729167,6.756653992,0.012903226,4.562162162,9.31443299,7.794871795,-0.109289617,6.003448276,7.571428571,9.193069307,0.013071895,8.329479769,6.294117647,7.253968254,0.013071895,3.801864802,2.826086957,3.626146789,0,5.267361111,3.298429319,1.859459459,0.052287582
630,7.173387097,6.849785408,6.901709402,0,8.155339806,6.927350427,6.554216867,0.025477707,5.161290323,0.012738854,6.068592058,0.039215686,3.4595186,3.266247379,7.959276018,0.032679739,7.384937238,4.596153846,6.090909091,0,5.72909699,1.608910891,3.045098039,0.025157233,7.164658635,4.356770833,6.836501901,0.006451613,4.581081081,9.448453608,7.858974359,-0.12568306,6.05862069,7.666666667,9.301980198,0.026143791,8.670520231,6.717647059,7.529100529,0.019607843,3.962703963,3.130434783,3.658256881,-0.006493506,5.371527778,3.303664921,2.145945946,-0.006535948
645,7.39516129,6.901287554,7.017094017,0,8.237864078,7.021367521,6.614457831,0.025477707,5.248387097,0,6.137184116,0.039215686,3.470459519,3.27672956,8.036199095,0.039215686,7.489539749,4.623626374,6.136363636,0,5.772575251,1.610148515,3.064705882,0.025157233,7.253012048,4.388020833,6.901140684,0.019354839,4.597297297,9.572164948,7.931623932,-0.136612022,6.106896552,7.766233766,9.386138614,0.019607843,8.953757225,7.123529412,7.767195767,0.019607843,4.044289044,3.473429952,3.681192661,-0.006493506,5.447916667,3.272251309,2.286486486,0.006535948
660,7.516129032,6.978540773,7.132478632,0,8.32038835,7.11965812,6.678714859,0.01910828,5.480645161,0.006369427,6.19133574,0.039215686,3.485776805,3.291404612,8.104072398,0.032679739,7.569037657,4.648351648,6.174825175,0,5.795986622,1.613861386,3.084313725,0.025157233,7.321285141,4.408854167,6.950570342,0.019354839,4.602702703,9.675257732,7.978632479,-0.153005464,6.151724138,7.848484848,9.47029703,0.006535948,9.161849711,7.435294118,7.978835979,0.013071895,4.090909091,3.685990338,3.71559633,-0.006493506,5.534722222,3.219895288,2.383783784,0
675,7.60483871,7.072961373,7.230769231,0.006493506,8.40776699,7.175213675,6.751004016,0.012738854,5.735483871,0.006369427,6.238267148,0.052287582,3.501094092,3.329140461,8.2760181,0.032679739,7.640167364,4.664835165,6.20979021,0,5.83277592,1.617574257,3.096078431,0.018867925,7.401606426,4.4296875,7,0.019354839,4.618918919,9.773195876,8.034188034,-0.153005464,6.217241379,7.913419913,9.554455446,0.032679739,9.416184971,7.829411765,8.158730159,0.006535948,4.128205128,3.917874396,3.733944954,0,5.618055556,3.047120419,2.675675676,0
690,7.689516129,7.184549356,7.307692308,0.006493506,8.490291262,7.247863248,6.83935743,0.012738854,5.803225806,0.006369427,6.285198556,0.052287582,3.507658643,3.352201258,8.380090498,0.039215686,7.707112971,4.684065934,6.241258741,0,5.859531773,1.617574257,3.119607843,0.018867925,7.453815261,4.447916667,7.038022814,0,4.627027027,9.860824742,8.072649573,-0.158469945,6.293103448,7.978354978,9.608910891,0.006535948,9.63583815,8.164705882,8.328042328,0,4.144522145,4.111111111,3.756880734,-0.006493506,5.666666667,2.926701571,3.205405405,0.045751634
705,7.754032258,7.248927039,7.367521368,0,8.558252427,7.307692308,6.927710843,0.012738854,5.938709677,0.012738854,6.321299639,0.052287582,3.518599562,3.371069182,8.43438914,0.045751634,7.753138075,4.700549451,6.262237762,0,5.886287625,1.616336634,3.141176471,0.018867925,7.530120482,4.466145833,7.068441065,0.006451613,4.635135135,9.932989691,8.115384615,-0.158469945,6.482758621,8.034632035,9.673267327,0.006535948,9.838150289,8.5,8.497354497,0,4.158508159,4.236714976,3.775229358,-0.006493506,5.75,2.848167539,4.394594595,0.150326797
720,7.814516129,7.484978541,7.47008547,0.006493506,8.616504854,7.367521368,7.02811245,0.012738854,5.961290323,0,6.346570397,0.052287582,3.527352298,3.404612159,8.502262443,0.032679739,7.807531381,4.71978022,6.286713287,0,5.906354515,1.61509901,3.154901961,0.012578616,7.590361446,4.479166667,7.098859316,0.006451613,4.645945946,9.989690722,8.145299145,-0.158469945,6.610344828,8.086580087,9.717821782,0.026143791,10.01156069,8.776470588,8.608465608,0,4.160839161,4.371980676,3.788990826,-0.006493506,5.798611111,2.806282723,5.389189189,0.065359477
735,7.887096774,7.862660944,7.52991453,0.006493506,8.703883495,7.457264957,7.088353414,-0.012738854,6.012903226,0,6.38267148,0.052287582,3.542669584,3.457023061,8.556561086,0.045751634,7.861924686,4.728021978,6.304195804,0,5.926421405,1.622524752,3.194117647,0.018867925,7.670682731,4.497395833,7.129277567,0.012903226,4.648648649,10.06185567,8.179487179,-0.153005464,6.693103448,8.142857143,9.782178218,0,10.15606936,9.058823529,8.73015873,0,4.163170163,4.541062802,3.821100917,-0.006493506,5.895833333,2.926701571,6.318918919,0
